text,error,cardiff_label,cardiff_score,lime_cardiff,shap_cardiff
"These bitches get paid more than the average American, please pass on the money you make so we can have equal pay",,HATE,0.9804776310920715,"bitches: -0.949, American: -0.011, average: 0.011, money: 0.007, so: -0.006, have: -0.006, These: -0.006, pass: -0.005, we: 0.004, the: 0.003","These : -0.028, bit: -0.180, ches : -0.760, get : -0.001, paid : 0.003, American: -0.003, , : 0.004, please : -0.004, on : 0.001, the : -0.002, you : 0.005, so : 0.001, we : 0.005, have : 0.001, equal : -0.008, pay: -0.006"
@LOVERBOYGOTSHOT bitch reply back to me on ig WKDK,,HATE,0.9604673981666565,"bitch: -0.543, reply: -0.492, to: -0.108, LOVERBOYGOTSHOT: 0.058, ig: -0.042, WKDK: -0.030, on: 0.024, me: 0.016, back: 0.005","@: 0.083, LO: 0.013, VER: 0.013, BO: 0.017, Y: 0.013, G: 0.004, OT: 0.012, SH: -0.041, OT : -0.401, bitch : -0.419, reply : -0.361, back : 0.013, to : -0.043, me : 0.111, on : 0.036, ig : -0.008, W: -0.016, K: -0.016, DK: 0.033"
"Bend you over pulling your hair with one hand and grabbing your tit with the other, while giving you the hard dick you deserve til your tight hot pussy creams all over it. Making you suck the your juices off my throbbing cock til ... well you tell me how it ends.",,HATE,0.9896965026855469,"your: -0.303, you: -0.258, pussy: -0.107, hair: -0.105, suck: -0.085, deserve: -0.083, cock: -0.080, my: -0.079, Bend: -0.064, throbbing: 0.016","end : 0.003, you : -0.011, over : -0.001, pulling : -0.029, your : -0.019, hair : -0.015, with : -0.010, one : -0.009, hand : -0.019, and : -0.002, your : -0.058, tit : -0.047, with : -0.012, the : -0.002, , : -0.002, while : -0.002, giving : -0.008, you : 0.005, the : -0.013, hard : -0.044, dick : -0.044, you : -0.006, deserve : -0.019, your : -0.032, tight : 0.006, pussy : -0.089, cre: 0.003, all : -0.006, over : -0.004, it: -0.001, . : -0.003, Making : -0.047, you : -0.098, suck : -0.215, the : -0.005, your : -0.018, juices : -0.005, off : -0.039, my : -0.060"
@TeamCornyn Go lick Hitler's asshole,,HATE,0.9913908243179321,"Hitler: -0.447, lick: -0.393, asshole: -0.379, TeamCornyn: -0.230, s: -0.121, Go: -0.111","Team: 0.001, Corn: -0.001, yn : -0.002, Go : -0.163, lick : -0.096, Hitler: -0.670, 's : 0.002, asshole: -0.061"
"@BetteMidler As if we care what a bunch of brainwashed leftist Brits think. They let their leaders flood their country with violent Muslims, subverting their culture, persecuting their women and Christian religion, while their women are raped, murdered, acid attacked, no go zones, and no 2A",,HATE,0.9899932742118835,"Muslims: -0.209, brainwashed: -0.161, flood: -0.104, Brits: -0.084, bunch: -0.054, country: -0.044, persecuting: 0.036, leftist: -0.035, no: -0.034, their: -0.027",": 0.002, @: 0.002, B: -0.006, ette: -0.005, Mid: -0.004, ler : -0.003, As : 0.010, if : 0.017, we : -0.036, care : -0.008, what : 0.029, a : 0.025, bunch : -0.028, of : 0.005, brain: -0.038, washed : -0.202, leftist : -0.047, Brit: -0.046, s : -0.030, think: 0.016, . : -0.056, They : -0.070, let : -0.002, their : -0.036, leaders : -0.021, flood : -0.066, their : -0.049, country : -0.072, with : -0.024, violent : -0.050, Muslims: -0.146, , : -0.009, sub: 0.003, verting : 0.003, , : -0.006, persecut: 0.049, ing : 0.009, their : 0.004, women : 0.004, and : 0.004, Christian : -0.014, religion: -0.007, while : -0.009, their : -0.009, , : -0.004, murdered: -0.008, , : -0.004, acid : -0.004, attacked: -0.004, , : -0.004, no : -0.007, go : -0.007, zones: -0.008, , : -0.004, and : -0.018, no : -0.006, 2: 0.010, A: 0.003"
"> getting raped by china well of anything, it's quebec getting raped by china. the chinese own everything here LOL",,HATE,0.9986905455589294,"china: -0.364, chinese: -0.308, own: -0.039, raped: -0.029, of: -0.020, getting: -0.020, everything: -0.010, the: -0.010, anything: -0.008, LOL: 0.007","> : -0.009, getting : 0.026, raped : -0.038, by : -0.009, ch: -0.113, ina : -0.109, well : 0.017, of : -0.007, anything: 0.005, , : -0.010, 's : 0.003, eb: 0.003, getting : -0.015, raped : -0.076, by : -0.037, ch: -0.062, ina: -0.061, . : -0.003, ch: -0.009, inese : -0.481, own : -0.008, everything : 0.004, LOL: 0.002"
Just some white trash who are going to extinct soon. Don;t mind these motherfuckers.,,HATE,0.9955716133117676,"motherfuckers: -0.242, white: -0.224, extinct: -0.204, trash: -0.163, who: -0.077, these: -0.073, Just: 0.029, Don: -0.029, soon: -0.027, to: 0.016","Just : -0.017, some : -0.029, white : -0.128, trash : -0.107, who : -0.051, are : -0.013, going : -0.007, to : -0.034, extinct : -0.057, soon: -0.024, . : -0.031, Don: 0.018, ;: -0.019, t : -0.078, mind : 0.006, these : -0.075, mother: -0.029, fuck: -0.288, ers: -0.075, .: 0.047"
Revelations 2:9 and 3:9 yiddish is a disgusting vile language. end usury now,,HATE,0.9924271106719971,"usury: -0.523, yiddish: -0.240, disgusting: -0.200, vile: -0.172, end: -0.168, 9: 0.165, and: 0.127, is: 0.079, 3: 0.056, a: 0.053","Re: 0.113, vel: 0.018, ations : -0.006, 2: 0.037, :: -0.007, 9 : 0.072, and : 0.066, 3: 0.009, :: 0.003, 9 : -0.021, y: -0.026, idd: 0.030, ish : -0.005, is : -0.005, a : 0.019, disgusting : -0.249, vile : -0.108, language: 0.026, . : -0.183, end : -0.379, us: -0.225, ury : -0.199, now: 0.036"
@Jamierodr14 We will eliminate trash like these worthless Islamic flag burners with extreme prejudice,,HATE,0.9958796501159668,"Islamic: -0.392, worthless: -0.220, eliminate: -0.138, prejudice: -0.072, Jamierodr14: -0.062, trash: -0.055, these: -0.051, extreme: -0.046, flag: -0.045, burners: 0.039","@: 0.005, Jam: -0.030, ier: -0.008, od: -0.023, 14 : -0.004, We : -0.164, will : -0.064, eliminate : -0.095, trash : -0.046, like : -0.041, these : -0.156, worthless : -0.055, Islamic : -0.427, flag : 0.052, burn: -0.008, ers : 0.063, with : 0.079, extreme : -0.021, prejudice: -0.048"
"Yeah, that comment is still relevant. /r/movies and movie industry in general are not female friendly.",,HATE,0.9902448654174805,"female: -0.800, not: -0.240, r: -0.122, Yeah: -0.073, and: 0.063, are: 0.056, still: 0.048, friendly: 0.045, industry: -0.035, comment: -0.033",", : 0.001, that : 0.002, comment : 0.003, relevant: -0.004, . : -0.007, r: -0.003, /: 0.003, m: 0.002, ovies : -0.006, and : 0.014, movie : -0.022, industry : -0.021, in : -0.035, general : 0.008, are : -0.098, not : -0.169, female : -0.530, friendly: -0.069, .: -0.050"
"Thats some gay ass shit, smh, blacks are something else",,HATE,0.9945307374000549,"blacks: -0.318, gay: -0.292, else: -0.038, ass: -0.035, shit: -0.028, smh: -0.024, some: 0.023, something: -0.008, are: -0.006, Thats: -0.005","ats : 0.001, some : -0.124, gay : -0.363, ass : -0.002, shit: -0.006, sm: -0.004, h: -0.004, , : -0.239, blacks : -0.242, are : 0.002, something : -0.002, else: -0.009"
Good night you fuck shit bitch,,HATE,0.9895944595336914,"bitch: -0.822, fuck: -0.265, night: -0.128, Good: 0.060, shit: -0.052, you: -0.035","you : 0.001, fuck : -0.145, shit : -0.346, bitch: -0.500"
<user> you all niggers ain t never getting it,,HATE,0.9524580836296082,"niggers: -0.947, all: 0.031, never: 0.027, you: -0.026, ain: 0.023, t: 0.023, it: -0.015, user: -0.011, getting: 0.011","<: 0.002, user: 0.001, > : 0.005, you : -0.003, all : -0.002, nig: -0.836, gers : -0.135, ain : 0.002, t : 0.008, never : 0.002, getting : 0.005, it: 0.002"
Ha bitch murdered someone now she'll suffer,,HATE,0.9880048632621765,"bitch: -0.752, suffer: -0.151, Ha: -0.146, murdered: -0.104, she: 0.088, someone: 0.030, now: 0.016, ll: 0.013","Ha : -0.001, bitch : -0.837, murdered : -0.144, someone : -0.001, now : 0.004, 'll : -0.002, suffer: -0.004"
Maybe this is why i was called a spic today \ud83e\udd14 @URL,,HATE,0.9589682221412659,"spic: -0.867, i: 0.115, was: 0.108, called: 0.088, this: -0.066, why: -0.064, URL: -0.045, Maybe: -0.042, udd14: -0.033, ud83e: -0.026","Maybe : -0.004, this : -0.003, is : -0.008, why : 0.008, i : 0.013, was : 0.010, called : 0.006, sp: -0.395, ic : -0.394, today : -0.072, \: 0.031, ud: -0.077, 83: -0.011, e: -0.004, \: -0.002, udd: -0.009, 14 : -0.034, @: -0.049, URL: 0.040"
<user> they gotta think bout the niggers 😂 i d be giving out smoke like a newport vendor,,HATE,0.9663820862770081,"niggers: -0.924, the: -0.038, gotta: -0.032, think: 0.018, d: -0.014, i: 0.014, smoke: 0.011, out: 0.010, they: 0.009, bout: 0.007","<: -0.032, user: 0.044, > : -0.050, they : -0.072, gotta : -0.017, think : -0.039, bout : 0.057, the : -0.309, nig: -0.723, gers : -0.118, 😂: -0.022, 😂 : 0.051, i : 0.100, d : 0.019, be : -0.043, giving : 0.022, out : 0.034, smoke : -0.039, like : -0.030, a : 0.018, new: 0.039, port : 0.043, vendor: 0.105"
you hate the jews that much you wouldnt save them,,HATE,0.9888618588447571,"jews: -0.940, hate: -0.077, save: 0.017, you: 0.011, wouldnt: -0.011, much: -0.009, that: 0.009, the: 0.007, them: 0.006","you : 0.008, hate : -0.013, the : -0.485, jew: -0.464, s : -0.021, that : -0.006, much : 0.005, you : 0.007, would: -0.007, nt : 0.013, save : -0.007, them: -0.015"
whore dont even follow me back. Fuck that bitch,,HATE,0.9947289824485779,"whore: -0.455, bitch: -0.276, Fuck: -0.146, dont: -0.081, me: 0.076, follow: -0.055, back: -0.034, even: -0.025, that: -0.014","wh: -0.256, ore : -0.249, dont : 0.006, even : 0.002, follow : 0.006, me : -0.004, Fuck : -0.107, that : -0.097, bitch: -0.292"
Nverdis It's low IQ blacks that have the most abortions.,,HATE,0.9652814865112305,"blacks: -0.623, IQ: -0.279, abortions: -0.165, low: -0.109, most: 0.087, Nverdis: 0.047, have: 0.043, s: 0.017, It: -0.005, the: 0.003","N: -0.011, ver: 0.015, dis : 0.005, It: -0.007, 's : -0.007, low : -0.220, IQ : -0.223, blacks : -0.405, that : 0.037, have : -0.053, the : -0.054, most : -0.005, abortions: -0.027, .: -0.005"
Desh wasio\nSonia Gandhi ne aapke 1 lakh karod Anil ji ko de diye.\n\nSounds retarded right u Pidi's? That's how ur b\u2026 @URL,,HATE,0.9935140609741211,"retarded: -0.980, URL: 0.006, u2026: 0.005, ur: -0.003, nSonia: -0.003, b: -0.002, wasio: -0.002, n: -0.002, s: -0.002, nSounds: 0.001","D: 0.001, esh : 0.001, onia : 0.005, Gandhi : -0.003, ne : -0.001, 1 : 0.001, k: -0.001, ar: -0.001, od : 0.002, An: 0.002, i : -0.002, \: -0.023, n: -0.012, \: -0.020, n: -0.014, Sounds : -0.107, retarded : -0.791, right : -0.019, u : -0.001, P: 0.014, idi: -0.043, 's: 0.001, ? : 0.028, That: -0.002, how : -0.002, ur : -0.002, b: -0.022, \: 0.005, u: 0.004, 20: 0.016, URL: 0.006"
Fuck off zionist whore.,,HATE,0.9956992864608765,"whore: -0.613, Fuck: -0.340, zionist: -0.331, off: -0.132","Fuck : -0.065, off : 0.061, z: -0.162, ion: -0.081, ist : -0.012, whore: -0.737, .: 0.002"
"Sarah Kratky deport them together immediately, problem solved",,HATE,0.9916952252388,"deport: -0.911, them: -0.127, problem: -0.104, immediately: -0.047, Sarah: 0.029, Kratky: 0.024, solved: -0.020, together: -0.004","Sarah : 0.007, K: 0.013, rat: -0.009, ky : -0.007, deport : -0.783, them : -0.205, together : 0.002, immediately: -0.001, , : -0.002, problem : -0.003, solved: -0.002"
That's why the us military killed the f out of your prized isis f you your next,,HATE,0.9663258194923401,"killed: -0.381, That: -0.269, military: -0.205, f: -0.167, the: 0.149, why: -0.137, prized: 0.132, isis: -0.128, us: 0.083, s: 0.051","That: -0.007, 's : -0.024, why : -0.027, the : 0.049, us : -0.016, military : -0.101, killed : -0.526, the : 0.038, f : -0.162, out : -0.090, of : -0.007, your : 0.097, prized : 0.029, is: -0.067, is : 0.015, f : -0.060, you : 0.012, your : 0.007, next: -0.121"
"please shove all the nearest white shit in your mouth and swallow.. & not your homeboy, either. look past him.",,HATE,0.984200656414032,"shit: -0.370, white: -0.320, him: 0.154, please: -0.118, your: -0.105, shove: -0.096, nearest: -0.078, all: -0.076, not: 0.056, past: -0.047","please : -0.084, shove : -0.085, all : -0.041, the : 0.038, nearest : -0.167, white : -0.187, shit : -0.535, in : -0.043, your : 0.067, mouth : 0.070, and : -0.006, swallow: -0.002, .. : -0.003, your : -0.002, home: 0.006, boy: 0.004, , : 0.003, either: -0.005, . : 0.009, look : -0.006, past : 0.005, him: -0.005, .: -0.007"
@rose99410 They are arabs. Do you need any other explanations?,,HATE,0.978198766708374,"arabs: -0.968, you: 0.008, Do: 0.005, explanations: -0.005, other: -0.005, need: 0.004, any: 0.004, are: 0.003, They: 0.002, rose99410: 0.001","@: 0.003, rose: -0.003, 99: 0.006, 410 : 0.017, They : -0.018, are : -0.477, ar: -0.227, abs: -0.281, . : 0.008, Do : 0.006, you : 0.005, any : 0.011, other : -0.004, explanations: -0.011, ?: -0.009"
Our coach is a fucking retard. @user,,HATE,0.9934551119804382,"retard: -0.934, is: 0.036, fucking: -0.030, coach: -0.027, a: -0.013, Our: -0.007, user: -0.005","Our : 0.001, coach : 0.002, a : 0.078, fucking : -0.405, retard: -0.666"
"Their use of this term is not intended to refer to the process the Romans employed in Judea. In this instance, the accused is beheaded and then the body is mounted upright to display it. That's the ""crucifixion"" part. Nevertheless, these Saudis are some sick motherfuckers.",,HATE,0.9845870733261108,"sick: -0.341, motherfuckers: -0.302, Saudis: -0.218, beheaded: -0.113, Romans: 0.059, some: 0.051, instance: 0.039, not: -0.033, use: 0.032, That: -0.032","these : -0.066, Saudis : -0.194, are : -0.014, some : -0.091, sick : -0.229, mother: -0.050, fuck: -0.183, ers: -0.111, .: -0.038"
Amin needs to go back to Somalia after this,,HATE,0.984630286693573,"Somalia: -0.643, needs: -0.313, go: -0.184, back: -0.177, Amin: -0.104, after: 0.077, this: -0.063, to: 0.029","min : 0.003, needs : -0.113, to : -0.030, go : -0.177, back : -0.171, to : -0.198, Somalia : -0.296, after : 0.031, this: -0.031"
That cunt deserve a good hard fuck,,HATE,0.9967057108879089,"cunt: -0.569, That: -0.360, fuck: -0.289, deserve: -0.229, hard: -0.100, a: -0.017, good: -0.004","cunt : -0.775, deserve : -0.214, good : -0.003, fuck: -0.003"
Fuck you you white asshole,,HATE,0.9927464127540588,"white: -0.960, Fuck: -0.271, asshole: -0.268, you: -0.063","Fuck : -0.079, you : 0.035, you : 0.037, white : -0.717, asshole: -0.267"
L M A O How many of these IDIOTS have to go home and SPLAIN to their wives why the dumbfucks wrecked the family grocery getters.,,HATE,0.9939991235733032,"dumbfucks: -0.185, IDIOTS: -0.177, wives: -0.135, these: -0.064, home: -0.029, wrecked: -0.026, their: -0.023, have: -0.016, of: -0.016, How: -0.012","L : 0.003, A : 0.002, O : 0.001, How : 0.002, many : -0.002, of : -0.002, these : -0.004, ID: -0.157, I: -0.035, OTS : -0.199, have : -0.007, to : -0.018, go : -0.041, home : -0.041, and : 0.001, SP: 0.017, LA: 0.015, to : -0.007, their : -0.028, wives : -0.074, why : 0.010, the : -0.091, dumb: -0.102, f: -0.075, ucks : -0.152, ters: 0.001"
Throat and titty fuck ya until u say eat that pussy and cum on my face,,HATE,0.9874169826507568,"until: -0.292, fuck: -0.200, ya: -0.189, that: -0.161, pussy: -0.159, u: -0.155, cum: -0.131, titty: 0.117, Throat: -0.114, on: -0.110","Th: 0.006, ro: 0.047, at : -0.056, and : 0.003, t: -0.006, itty : 0.014, fuck : -0.009, ya : -0.006, until : -0.227, u : -0.009, say : 0.048, eat : -0.041, that : -0.204, pussy : -0.270, and : -0.125, cum : -0.052, on : -0.028, my : 0.017, face: -0.083"
Id hate fuck your asshole as i slapped your tits,,HATE,0.9943633079528809,"your: -0.384, fuck: -0.238, asshole: -0.225, hate: -0.182, slapped: -0.156, Id: -0.118, tits: -0.110, as: -0.063, i: 0.062","Id : -0.034, hate : -0.127, fuck : -0.347, your : 0.026, asshole : -0.056, as : -0.007, i : -0.018, slapped : -0.101, your : -0.112, tits: -0.217"
"""b-but, those poor white boys were mentally ill!"" Fucking disgusting country we live in. DO SOMETHING. URL",,HATE,0.9509879946708679,"country: -0.457, disgusting: -0.383, Fucking: -0.153, ill: -0.149, boys: 0.138, were: 0.123, mentally: -0.121, white: -0.088, those: 0.061, we: 0.059",""": -0.006, b: -0.003, -: -0.004, but: -0.004, , : 0.007, those : -0.003, poor : 0.005, white : -0.037, boys : 0.046, were : 0.003, mentally : -0.004, ill: -0.011, !"" : 0.009, F: -0.058, ucking : -0.089, disgusting : -0.385, country : -0.425, we : 0.009, live : 0.008, in: 0.002, . : -0.004, DO : 0.004, ING: -0.003, URL: 0.002"
"Even though they are fucking retarded, atleast they have the littlest of sense to not kill children then blame doctors",,HATE,0.9924004077911377,"retarded: -0.759, kill: -0.063, fucking: -0.061, not: 0.044, they: -0.043, atleast: -0.034, doctors: -0.029, blame: -0.026, are: -0.026, then: -0.023","Even : 0.003, though : 0.007, they : -0.008, are : -0.057, fucking : -0.492, retarded: -0.425, at: -0.003, le: 0.004, ast : 0.002, they : 0.006, have : -0.008, the : -0.012, l: -0.002, itt: 0.002, lest : 0.007, of : -0.002, sense : 0.002, not : 0.025, kill : -0.061, children : 0.034, then : 0.011, blame : -0.010, doctors: -0.009"
The Americans need to leave the countries they invade .. and occupy .. for their own evil greed !,,HATE,0.9943859577178955,"invade: -0.132, evil: -0.118, Americans: -0.107, leave: -0.086, countries: -0.074, need: -0.070, their: -0.045, for: -0.040, greed: -0.038, own: -0.035","The : -0.010, Americans : -0.130, need : -0.077, to : -0.017, leave : -0.151, the : -0.080, countries : -0.082, they : -0.049, invade : -0.143, .. : 0.003, and : -0.051, occupy : -0.055, .. : -0.028, for : 0.050, their : -0.059, own : -0.047, evil : -0.066, greed : 0.034, !: -0.031"
@gukkierum Weirdo ugly ass white bitch,,HATE,0.9970671534538269,"bitch: -0.347, white: -0.285, ugly: -0.221, ass: -0.194, gukkierum: -0.193, Weirdo: 0.025","g: -0.002, uk: -0.002, ier: -0.001, Weird: 0.060, o : -0.162, ugly : -0.074, ass : -0.072, white : -0.342, bitch: -0.400"
@ACTforAmerica he need to leave America and take her Allah pos with her,,HATE,0.9855530858039856,"leave: -0.394, he: 0.290, America: -0.271, Allah: -0.264, and: -0.157, pos: -0.148, her: -0.092, ACTforAmerica: 0.088, to: 0.079, take: -0.047","@: 0.067, ACT: 0.012, for: -0.017, America : 0.138, he : 0.111, need : -0.048, to : -0.016, leave : -0.200, America : -0.121, and : -0.067, take : -0.092, her : -0.026, Allah : -0.348, pos : -0.151, with : -0.285, her: 0.060"
bitches love a <number> x <number> triptych,,HATE,0.9775813817977905,"bitches: -0.975, love: 0.005, x: -0.002, number: 0.001, a: -0.000, triptych: -0.000","bit: -0.125, ches : -0.856, love : 0.004, pty: 0.001, ch: -0.001"
Deport them immediately. These are inhumane conditions and look like concentration camp.,,HATE,0.9956154823303223,"Deport: -0.601, concentration: -0.145, camp: -0.108, inhumane: -0.095, and: 0.084, them: -0.048, look: -0.036, immediately: -0.036, like: -0.014, conditions: -0.009","Dep: -0.239, ort : -0.471, them : -0.126, immediately: -0.043, . : -0.032, These : 0.014, are : -0.029, in: -0.040, humane : 0.036, conditions : 0.055, and : 0.012, look : -0.022, like : -0.034, concentration : -0.045, camp: -0.028"
The bleached haired feminist annoys me,,HATE,0.9941121935844421,"feminist: -0.633, annoys: -0.548, The: 0.210, me: 0.089, bleached: 0.052, haired: -0.040","The : 0.101, ble: 0.052, ached : 0.039, ha: 0.047, ired : 0.043, feminist : -0.888, annoy: -0.245, s : -0.109, me: -0.031"
@MARRlSEY Shut the fuck up dumb bitch,,HATE,0.9879193305969238,"bitch: -0.374, dumb: -0.286, Shut: -0.250, fuck: -0.188, up: -0.061, the: -0.016, MARRlSEY: -0.007","Y : 0.001, Shut : -0.108, the : 0.011, fuck : -0.086, up : 0.003, dumb : -0.356, bitch: -0.451"
i think most of those women do not have men at home that is their problem,,HATE,0.9597678184509277,"women: -0.536, home: -0.222, most: -0.211, i: -0.158, problem: -0.094, their: -0.089, think: 0.079, those: 0.078, men: -0.076, of: 0.069","i : 0.041, think : 0.032, most : -0.067, of : 0.038, those : 0.101, women : -0.465, do : -0.047, not : 0.067, have : 0.049, men : -0.153, at : -0.019, home : -0.050, that : -0.021, is : -0.081, their : -0.327, problem: -0.055"
"Thank God for Donald Trump! Hope you all Get Deported! What kind of Military does Mexico have? Deport all the Criminals, Keep the hard working Immagrant Men and Women with Families here, They are an assett To This country. But the Thugs , Criminals need to go! Los Angeles looks Like A 3rd World country. Cannot even help our own People because the system is being bogged down by illegal criminals that want to fly their own flag! I mean who do you think you are? Enough is enough! GAME OVER! TY Mr. Trump!",,HATE,0.995001494884491,"Deport: -0.076, illegal: -0.064, Deported: -0.063, Criminals: -0.045, country: -0.038, Thugs: -0.035, criminals: -0.033, the: -0.029, Immagrant: -0.027, go: -0.027",": 0.001, Thank : 0.001, God : -0.008, for : -0.003, Donald : -0.012, Trump: -0.037, ! : 0.006, all : -0.016, Get : -0.069, Dep: -0.022, orted: -0.056, ! : -0.015, What : -0.001, kind : -0.001, of : -0.001, Military : -0.001, does : -0.001, Mexico : -0.001, have: -0.001, ? : -0.001, Dep: -0.044, ort : -0.050, all : -0.026, the : -0.021, Crim: -0.003, inals: -0.037, , : -0.003, Keep : -0.009, the : -0.002, hard : 0.002, working : 0.002, Imm: -0.016, ag: -0.016, rant : -0.006, Men : -0.013, and : 0.008, Women : 0.005, with : 0.005, here: -0.002, , : 0.003, They : -0.006, are : -0.005, an : -0.002, ass: -0.001, ett : -0.001, This : 0.009, country: -0.018, . : -0.006, But : -0.022, the : -0.030, Th: -0.007, ugs : -0.042, , : -0.051, Crim: -0.030, inals : -0.006, need : -0.016, to : -0.014, go: -0.008, ! : -0.019, bog: -0.008, ged : -0.002, by : -0.006, illegal : -0.127, criminals : -0.068, that : -0.013, want : -0.008, to : -0.002, fly : -0.002, their : -0.002, own : -0.002, flag: -0.002, ! : -0.002"
"I will. And then, let me inside a finger in your ass while I'm sucking your clit",,HATE,0.9886017441749573,"your: -0.737, ass: -0.144, sucking: -0.088, while: -0.068, in: -0.054, clit: -0.053, let: -0.038, I: 0.031, then: -0.030, And: -0.030","I : 0.004, . : 0.003, then: -0.004, let : -0.005, me : -0.021, inside : -0.006, a : -0.010, finger : -0.032, in : -0.204, your : -0.140, ass : -0.143, while : 0.005, I: -0.005, 'm : 0.019, sucking : -0.165, your : -0.301, cl: 0.013, it: 0.009"
<user> <user> drag this nigger for filth honey,,HATE,0.9962672591209412,"nigger: -0.584, filth: -0.216, user: -0.091, for: 0.073, honey: -0.072, drag: -0.019, this: -0.000","<: 0.001, user: -0.002, > : -0.002, drag : -0.002, this : 0.005, n: -0.121, igger : -0.687, for : -0.177, fil: -0.004, th : -0.002, honey: -0.003"
"u bitches r so ugly inside and out lmaooo, what a waste",,HATE,0.9941260814666748,"bitches: -0.853, ugly: -0.094, lmaooo: 0.047, r: -0.044, what: 0.042, waste: -0.033, out: -0.030, and: -0.017, a: 0.017, u: -0.015","u : -0.127, bit: -0.174, ches : -0.680, so : -0.002, ugly : -0.010, inside : 0.004, and : -0.004, out : 0.002, ooo: 0.001, , : 0.001, a : 0.003, waste: -0.007"
The souless bitches put that up to remind themselves how to act human,,HATE,0.9906022548675537,"bitches: -0.970, souless: -0.009, put: -0.004, The: -0.004, themselves: -0.003, to: -0.003, remind: 0.002, up: 0.001, act: -0.001, how: 0.001","The : -0.006, sou: -0.004, less : -0.004, bit: -0.012, ches : -0.884, put : -0.044, that : -0.035, up : 0.001, to : 0.002, themselves : -0.002, act : 0.010, human: -0.009"
I'd record you. I'd get you a bigger colder cucumber maybe an eggplant. Move that slick cucumber into your ass. The get you a cock gag. And that 5 guys outside come inside and cover you in cum. Now you're ready for the gang bang.,,HATE,0.9912621974945068,"you: -0.283, cock: -0.227, ass: -0.216, cum: -0.143, your: -0.140, into: -0.068, And: -0.064, in: -0.062, eggplant: 0.051, cucumber: 0.029","I: -0.005, 'd : 0.003, record : 0.004, you: 0.003, . : 0.002, I: -0.002, 'd : -0.003, get : -0.002, you : -0.002, colder : 0.004, cuc: 0.001, umber : 0.001, maybe : 0.001, an : 0.001, egg: 0.002, plant: 0.002, Move : -0.019, that : -0.040, slick : 0.003, cuc: -0.040, umber : 0.009, into : -0.029, your : -0.161, ass: -0.082, . : -0.009, The : 0.024, you : -0.018, a : -0.012, cock : -0.106, gag: -0.028, . : -0.006, And : -0.005, that : -0.018, 5 : 0.031, guys : 0.006, outside : 0.028, come : -0.006, inside : 0.002, and : -0.029, cover : -0.013, you : -0.052, in : -0.102, cum: -0.263, . : -0.013, Now : -0.004, you: -0.010, 're : -0.011, ready : 0.027, for : -0.015, the : -0.005, gang : -0.019, bang: 0.002, .: -0.011"
@REGIME_CHANGE1 Iranian are nothing but pos ! As an Iranian!! 40 years into this and 80 million people we don't even have one good leader to take over ! No khayeh no rahbar just pos !,,HATE,0.9955180287361145,"pos: -0.422, Iranian: -0.283, are: -0.214, No: -0.096, REGIME_CHANGE1: 0.091, have: -0.085, but: 0.081, leader: 0.076, even: -0.067, nothing: -0.065","IME: -0.002, 1 : -0.089, Iranian : -0.416, are : -0.090, nothing : -0.233, but : 0.033, pos : -0.120, ! : -0.060, As : 0.065, an : 0.044, Iranian: 0.045, !! : -0.025, 40 : 0.033, years : 0.043, into : 0.011, this : -0.007, and : 0.013, 80 : 0.013, million : 0.011, people : -0.006, we : -0.003, don: -0.005, 't : -0.008, even : -0.021, have : -0.018, one : 0.005, good : 0.010, leader : 0.020, to : 0.001, take : -0.011, ! : 0.022, No : -0.085, kh: -0.006, ay: 0.006, eh : -0.007, no : -0.018, r: -0.001, ah: -0.001, bar : -0.004, just : -0.022, pos : -0.034, !: -0.067"
so many niggas lack intelligence in so many categories. y'all really need to spend time educating y'all selves rather than worrying bout what next bitch can you fuck.,,HATE,0.9835904240608215,"niggas: -0.342, bitch: -0.272, fuck: -0.205, lack: -0.190, next: -0.062, to: 0.043, many: 0.041, y: 0.038, in: 0.037, so: 0.034","so : 0.036, many : 0.085, n: -0.098, igg: -0.096, as : -0.171, lack : -0.133, intelligence : -0.097, in : 0.002, so : 0.006, many : -0.001, . : -0.006, y: 0.046, ': -0.005, all : 0.013, really : 0.013, to : 0.007, spend : -0.021, time : -0.005, educating : 0.030, y: 0.007, ': -0.006, all : 0.005, selves : -0.019, rather : -0.007, than : -0.007, worrying : -0.002, bout : -0.002, what : -0.002, next : -0.061, bitch : -0.326, can : -0.029, you : -0.042, fuck: -0.089, .: 0.002"
@Shxhaile_1ace Loooooooool go suck out ur mother,,HATE,0.9943956136703491,"suck: -0.741, mother: -0.408, Loooooooool: 0.101, ur: -0.093, Shxhaile_1ace: -0.059, out: 0.051, go: -0.045","@: 0.002, Sh: -0.002, ha: -0.001, ile: -0.003, _: 0.001, oooo: 0.001, ooo: 0.002, go : -0.183, suck : -0.648, out : 0.062, ur : -0.133, mother: -0.089"
Ugly nobody terminator vs a pack of ugly feminists. Fuck off.,,HATE,0.994436502456665,"feminists: -0.742, ugly: -0.102, Fuck: -0.075, terminator: -0.055, a: 0.047, nobody: -0.042, pack: -0.034, of: 0.024, off: -0.023, vs: 0.012","U: 0.026, gly : -0.051, nobody : -0.018, termin: 0.007, vs : 0.062, a : -0.047, pack : 0.004, of : 0.002, ugly : -0.048, feminists: -0.919, . : 0.012, Fuck : -0.014, off: -0.005, .: -0.004"
